code_2008,libelle_2008,code_2025,libelle_2025,type_correspondance,type_officiel,contenu_commun,source_url,source_reference
47.11E,Magasins multi-commerces,47.11J,Commerce de détail non spécialisé à prédominance alimentaire en magasin de 400 à 2500 m² (supermarché),n↔n,Multiple,"À l’exception des activités d’intermédiation, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.11E,Magasins multi-commerces,47.91Y,Activités de service d’intermédiation pour le commerce de détail non spécialisé,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.11F,Hypermarchés,47.11K,Commerce de détail non spécialisé à prédominance alimentaire en magasin de plus de 2500 m² (hypermarché),n↔n,Multiple,"À l’exception des activités d’intermédiation, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.11F,Hypermarchés,47.91Y,Activités de service d’intermédiation pour le commerce de détail non spécialisé,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.19A,Grands magasins,47.12G,Autre commerce de détail non spécialisé en magasin de plus de 2500 m² (grand magasin),1→n,Multiple,"À l’exception des activités d’intermédiation, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.19A,Grands magasins,47.91Y,Activités de service d’intermédiation pour le commerce de détail non spécialisé,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.19B,Autres commerces de détail en magasin non spécialisé,47.12H,Autre commerce de détail non spécialisé en magasin de moins de 2500 m² ou hors magasin,n↔n,Multiple,"À l’exception des activités d’intermédiation, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.19B,Autres commerces de détail en magasin non spécialisé,47.91Y,Activités de service d’intermédiation pour le commerce de détail non spécialisé,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.21Z,Commerce de détail de fruits et légumes en magasin spécialisé,47.21Y,Commerce de détail de fruits et légumes,n↔n,Multiple,"À l’exception des activités d’intermédiation, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.21Z,Commerce de détail de fruits et légumes en magasin spécialisé,47.92J,Activités de service d'intermédiation pour le commerce de détail spécialisé d’autres biens,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.22Z,Commerce de détail de viandes et de produits à base de viande en magasin spécialisé,47.22Y,Commerce de détail de viande et de produits à base de viande,n↔n,Multiple,"À l’exception des activités d’intermédiation, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.22Z,Commerce de détail de viandes et de produits à base de viande en magasin spécialisé,47.92J,Activités de service d'intermédiation pour le commerce de détail spécialisé d’autres biens,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.23Z,"Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé",47.23Y,"Commerce de détail de poisson, de crustacés et de mollusques",n↔n,Multiple,"À l’exception des activités d’intermédiation, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.23Z,"Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé",47.92J,Activités de service d'intermédiation pour le commerce de détail spécialisé d’autres biens,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.24Z,"Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé",47.24Y,"Commerce de détail de pain, de pâtisserie et de confiserie",n↔n,Multiple,"À l’exception des activités d’intermédiation, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.24Z,"Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé",47.92J,Activités de service d'intermédiation pour le commerce de détail spécialisé d’autres biens,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.25Z,Commerce de détail de boissons en magasin spécialisé,47.25Y,Commerce de détail de boissons,n↔n,Multiple,"À l’exception des activités d’intermédiation, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.25Z,Commerce de détail de boissons en magasin spécialisé,47.92J,Activités de service d'intermédiation pour le commerce de détail spécialisé d’autres biens,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.26Z,Commerce de détail de produits à base de tabac en magasin spécialisé,47.26Y,Commerce de détail de produits à base de tabac,n↔n,Multiple,"À l’exception des activités d’intermédiation, le contenu de la sous-classe NAF rév. 2 est entièrement couvert par la sous-classe NAF 2025 en correspondance",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.26Z,Commerce de détail de produits à base de tabac en magasin spécialisé,47.92H,Activités de service d’intermédiation pour le commerce de détail de journaux et de produits à base de tabac,n↔n,Multiple,- les activités de service d’intermédiation pour le commerce de détail de journaux et de produits à base de tabac,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.29Z,Autres commerces de détail alimentaires en magasin spécialisé,47.27G,Commerce de détail de produits laitiers et d'œufs,n↔n,Multiple,"- le commerce de détail de produits laitiers, y compris le lait et les préparations fromagères, et d'œufs (hors activités d’intermédiation)",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.29Z,Autres commerces de détail alimentaires en magasin spécialisé,47.27H,Commerce de détail spécialisé d’autres produits d’épicerie et d’autres produits alimentaires n.c.a.,n↔n,Multiple,"à l’exception du commerce de détail de produits laitiers, y compris le lait, les préparations fromagères, et d’œufs, et à l’exception également des activités d’intermédiation, tout le contenu de la sous-classe NAF rév. 2, à savoir : - le commerce de détail de café, de thé, d'huiles, de farine, de sucre, de pâtes, etc. - le commerce de détail d'autres produits alimentaires n.c.a. - le commerce de détail de plats préparés, à l'exception de la consommation immédiate sur place - le commerce de détail de compléments alimentaires destinés à l'alimentation humaine, par exemple les compléments diététiques, les produits de régime",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.29Z,Autres commerces de détail alimentaires en magasin spécialisé,47.92J,Activités de service d'intermédiation pour le commerce de détail spécialisé d’autres biens,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.30Z,Commerce de détail de carburants en magasin spécialisé,47.30Y,Commerce de détail de carburants,1→n,Multiple,"à l’exception des activités d’intermédiation, tout le contenu de la sous-classe NAF rév. 2, à savoir : - le commerce de détail de carburants, fossiles ou sans carbone, pour les véhicules à moteur et les motocycles - l'exploitation de stations-service - le commerce de détail d'essence en combinaison avec des carburants électriques (e-carburants), si la vente de carburants électriques n'est pas prédominante - le commerce de détail de produits lubrifiants et de produits de refroidissement pour les véhicules à moteur - le commerce de détail d'hydrogène pour les véhicules à moteur et les motocycles - le commerce de détail de carburants, en combinaison avec des aliments, des boissons, des produits pour l'entretien des véhicules, des services de lavage de voitures, etc. lorsque la vente de carburants n'est pas prédominante",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.30Z,Commerce de détail de carburants en magasin spécialisé,47.92J,Activités de service d'intermédiation pour le commerce de détail spécialisé d’autres biens,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.41Z,"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé",47.40Y,Commerce de détail d’équipements de l’information et de la communication,n↔n,Multiple,"à l’exception des activités d’intermédiation, tout le contenu de la sous-classe NAF rév. 2, à savoir : - le commerce de détail d'ordinateurs - le commerce de détail d'équipements informatiques périphériques, par exemple imprimantes, photocopieuses, tableaux blancs interactifs, équipements de vidéoconférence - le commerce de détail de consoles de jeux vidéo - le commerce de détail de logiciels non personnalisés, y compris les jeux vidéo, fournis sur un support physique, avec un droit d'utilisation perpétuel",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.41Z,"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé",47.92J,Activités de service d'intermédiation pour le commerce de détail spécialisé d’autres biens,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.42Z,Commerce de détail de matériels de télécommunication en magasin spécialisé,47.40Y,Commerce de détail d’équipements de l’information et de la communication,n↔n,Multiple,"à l’exception des activités d’intermédiation, tout le contenu de la sous-classe NAF rév. 2, à savoir : - le commerce de détail de téléphones intelligents, de téléphones mobiles et de téléphones et de leurs accessoires, par exemple chargeurs, kits mains libres, films et étuis de protection",https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
47.42Z,Commerce de détail de matériels de télécommunication en magasin spécialisé,47.92J,Activités de service d'intermédiation pour le commerce de détail spécialisé d’autres biens,n↔n,Multiple,- les activités de service d’intermédiation,https://www.insee.fr/fr/information/8181066,INSEE — Table de correspondance officielle NAF rév.2 → NAF 2025 (Correspondances_NAFrev2-NAF2025.xlsx)
