version,section_code,section_label,division_code,division_label,group_code,group_label,class_code,class_label,subclass_code,subclass_label,notes_include,notes_exclude,source_url,source_reference
NAF rév.2,F,Construction,43,Travaux de construction spécialisés,43.2,"Travaux d'installation électrique, plomberie et autres travaux d'installation",43.29,Autres travaux d'installation,43.29B,Autres travaux d'installation n.c.a.,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/43.29B,Insee — NAF rév.2 — sous-classe 43.29B
NAF rév.2,F,Construction,43,Travaux de construction spécialisés,43.3,Travaux de finition,43.31,Travaux de plâtrerie,43.31Z,Travaux de plâtrerie,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/43.31Z,Insee — NAF rév.2 — sous-classe 43.31Z
NAF rév.2,F,Construction,43,Travaux de construction spécialisés,43.3,Travaux de finition,43.32,Travaux de menuiserie,43.32A,Travaux de menuiserie bois et PVC,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/43.32A,Insee — NAF rév.2 — sous-classe 43.32A
NAF rév.2,F,Construction,43,Travaux de construction spécialisés,43.3,Travaux de finition,43.32,Travaux de menuiserie,43.32B,Travaux de menuiserie métallique et serrurerie,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/43.32B,Insee — NAF rév.2 — sous-classe 43.32B
NAF rév.2,F,Construction,43,Travaux de construction spécialisés,43.3,Travaux de finition,43.32,Travaux de menuiserie,43.32C,Agencement de lieux de vente,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/43.32C,Insee — NAF rév.2 — sous-classe 43.32C
NAF rév.2,F,Construction,43,Travaux de construction spécialisés,43.3,Travaux de finition,43.33,Travaux de revêtement des sols et des murs,43.33Z,Travaux de revêtement des sols et des murs,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/43.33Z,Insee — NAF rév.2 — sous-classe 43.33Z
NAF rév.2,F,Construction,43,Travaux de construction spécialisés,43.3,Travaux de finition,43.34,Travaux de peinture et vitrerie,43.34Z,Travaux de peinture et vitrerie,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/43.34Z,Insee — NAF rév.2 — sous-classe 43.34Z
NAF rév.2,F,Construction,43,Travaux de construction spécialisés,43.3,Travaux de finition,43.39,Autres travaux de finition,43.39Z,Autres travaux de finition,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/43.39Z,Insee — NAF rév.2 — sous-classe 43.39Z
NAF rév.2,F,Construction,43,Travaux de construction spécialisés,43.9,Autres travaux de construction spécialisés,43.91,Travaux de couverture,43.91A,Travaux de charpente,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/43.91A,Insee — NAF rév.2 — sous-classe 43.91A
NAF rév.2,F,Construction,43,Travaux de construction spécialisés,43.9,Autres travaux de construction spécialisés,43.91,Travaux de couverture,43.91B,Travaux de couverture par éléments,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/43.91B,Insee — NAF rév.2 — sous-classe 43.91B
NAF rév.2,F,Construction,43,Travaux de construction spécialisés,43.9,Autres travaux de construction spécialisés,43.99,Autres travaux de construction spécialisés n.c.a.,43.99A,Travaux d'étanchéification,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/43.99A,Insee — NAF rév.2 — sous-classe 43.99A
NAF rév.2,F,Construction,43,Travaux de construction spécialisés,43.9,Autres travaux de construction spécialisés,43.99,Autres travaux de construction spécialisés n.c.a.,43.99B,Travaux de montage de structures métalliques,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/43.99B,Insee — NAF rév.2 — sous-classe 43.99B
NAF rév.2,F,Construction,43,Travaux de construction spécialisés,43.9,Autres travaux de construction spécialisés,43.99,Autres travaux de construction spécialisés n.c.a.,43.99C,Travaux de maçonnerie générale et gros œuvre de bâtiment,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/43.99C,Insee — NAF rév.2 — sous-classe 43.99C
NAF rév.2,F,Construction,43,Travaux de construction spécialisés,43.9,Autres travaux de construction spécialisés,43.99,Autres travaux de construction spécialisés n.c.a.,43.99D,Autres travaux spécialisés de construction,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/43.99D,Insee — NAF rév.2 — sous-classe 43.99D
NAF rév.2,F,Construction,43,Travaux de construction spécialisés,43.9,Autres travaux de construction spécialisés,43.99,Autres travaux de construction spécialisés n.c.a.,43.99E,Location avec opérateur de matériel de construction,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/43.99E,Insee — NAF rév.2 — sous-classe 43.99E
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,45,Commerce et réparation d'automobiles et de motocycles,45.1,Commerce de véhicules automobiles,45.11,Commerce de voitures et de véhicules automobiles légers,45.11Z,Commerce de voitures et de véhicules automobiles légers,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/45.11Z,Insee — NAF rév.2 — sous-classe 45.11Z
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,45,Commerce et réparation d'automobiles et de motocycles,45.1,Commerce de véhicules automobiles,45.19,Commerce d'autres véhicules automobiles,45.19Z,Commerce d'autres véhicules automobiles,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/45.19Z,Insee — NAF rév.2 — sous-classe 45.19Z
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,45,Commerce et réparation d'automobiles et de motocycles,45.2,Entretien et réparation de véhicules automobiles,45.20,Entretien et réparation de véhicules automobiles,45.20A,Entretien et réparation de véhicules automobiles légers,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/45.20A,Insee — NAF rév.2 — sous-classe 45.20A
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,45,Commerce et réparation d'automobiles et de motocycles,45.2,Entretien et réparation de véhicules automobiles,45.20,Entretien et réparation de véhicules automobiles,45.20B,Entretien et réparation d'autres véhicules automobiles,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/45.20B,Insee — NAF rév.2 — sous-classe 45.20B
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,45,Commerce et réparation d'automobiles et de motocycles,45.3,Commerce d'équipements automobiles,45.31,Commerce de gros d'équipements automobiles,45.31Z,Commerce de gros d'équipements automobiles,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/45.31Z,Insee — NAF rév.2 — sous-classe 45.31Z
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,45,Commerce et réparation d'automobiles et de motocycles,45.3,Commerce d'équipements automobiles,45.32,Commerce de détail d'équipements automobiles,45.32Z,Commerce de détail d'équipements automobiles,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/45.32Z,Insee — NAF rév.2 — sous-classe 45.32Z
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,45,Commerce et réparation d'automobiles et de motocycles,45.4,Commerce et réparation de motocycles,45.40,Commerce et réparation de motocycles,45.40Z,Commerce et réparation de motocycles,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/45.40Z,Insee — NAF rév.2 — sous-classe 45.40Z
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.1,Intermédiaires du commerce de gros,46.11,"Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis",46.11Z,"Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.11Z,Insee — NAF rév.2 — sous-classe 46.11Z
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.1,Intermédiaires du commerce de gros,46.12,"Intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques",46.12A,Centrales d'achat de carburant,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.12A,Insee — NAF rév.2 — sous-classe 46.12A
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.1,Intermédiaires du commerce de gros,46.12,"Intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques",46.12B,"Autres intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.12B,Insee — NAF rév.2 — sous-classe 46.12B
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.1,Intermédiaires du commerce de gros,46.13,Intermédiaires du commerce en bois et matériaux de construction,46.13Z,Intermédiaires du commerce en bois et matériaux de construction,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.13Z,Insee — NAF rév.2 — sous-classe 46.13Z
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.1,Intermédiaires du commerce de gros,46.14,"Intermédiaires du commerce en machines, équipements industriels, navires et avions",46.14Z,"Intermédiaires du commerce en machines, équipements industriels, navires et avions",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.14Z,Insee — NAF rév.2 — sous-classe 46.14Z
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.1,Intermédiaires du commerce de gros,46.15,"Intermédiaires du commerce en meubles, articles de ménage et quincaillerie",46.15Z,"Intermédiaires du commerce en meubles, articles de ménage et quincaillerie",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.15Z,Insee — NAF rév.2 — sous-classe 46.15Z
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.1,Intermédiaires du commerce de gros,46.16,"Intermédiaires du commerce en textiles, habillement, fourrures, chaussures et articles en cuir",46.16Z,"Intermédiaires du commerce en textiles, habillement, fourrures, chaussures et articles en cuir",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.16Z,Insee — NAF rév.2 — sous-classe 46.16Z
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.1,Intermédiaires du commerce de gros,46.17,"Intermédiaires du commerce en denrées, boissons et tabac",46.17A,Centrales d'achat alimentaires,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.17A,Insee — NAF rév.2 — sous-classe 46.17A
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.1,Intermédiaires du commerce de gros,46.17,"Intermédiaires du commerce en denrées, boissons et tabac",46.17B,"Autres intermédiaires du commerce en denrées, boissons et tabac",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.17B,Insee — NAF rév.2 — sous-classe 46.17B
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.1,Intermédiaires du commerce de gros,46.18,Intermédiaires spécialisés dans le commerce d'autres produits spécifiques,46.18Z,Intermédiaires spécialisés dans le commerce d'autres produits spécifiques,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.18Z,Insee — NAF rév.2 — sous-classe 46.18Z
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.1,Intermédiaires du commerce de gros,46.19,Intermédiaires du commerce en produits divers,46.19A,Centrales d'achat non alimentaires,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.19A,Insee — NAF rév.2 — sous-classe 46.19A
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.1,Intermédiaires du commerce de gros,46.19,Intermédiaires du commerce en produits divers,46.19B,Autres intermédiaires du commerce en produits divers,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.19B,Insee — NAF rév.2 — sous-classe 46.19B
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.2,Commerce de gros de produits agricoles bruts et d'animaux vivants,46.21,"Commerce de gros de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail",46.21Z,"Commerce de gros (commerce interentreprises) de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail",,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.21Z,Insee — NAF rév.2 — sous-classe 46.21Z
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.2,Commerce de gros de produits agricoles bruts et d'animaux vivants,46.22,Commerce de gros de fleurs et plantes,46.22Z,Commerce de gros (commerce interentreprises) de fleurs et plantes,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.22Z,Insee — NAF rév.2 — sous-classe 46.22Z
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.2,Commerce de gros de produits agricoles bruts et d'animaux vivants,46.23,Commerce de gros d'animaux vivants,46.23Z,Commerce de gros (commerce interentreprises) d'animaux vivants,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.23Z,Insee — NAF rév.2 — sous-classe 46.23Z
NAF rév.2,G,Commerce ; réparation d'automobiles et de motocycles,46,"Commerce de gros, à l’exception des automobiles et des motocycles",46.2,Commerce de gros de produits agricoles bruts et d'animaux vivants,46.24,Commerce de gros de cuirs et peaux,46.24Z,Commerce de gros (commerce interentreprises) de cuirs et peaux,,,https://www.insee.fr/fr/metadonnees/nafr2/sousClasse/46.24Z,Insee — NAF rév.2 — sous-classe 46.24Z
